Date,close,volume,open,high,low,daily_return,weekly_return,month,monthly_return
2024-12-13,227.46,28768080,228.4,230.2,225.8608,,,2024-12,-0.07363932119933175
2024-12-12,228.97,28204080,229.83,231.09,227.63,0.006638529851402453,,2024-12,-0.07363932119933175
2024-12-11,230.26,35385790,226.41,231.2,226.26,0.005633925841813214,,2024-12,-0.07363932119933175
2024-12-10,225.04,31199860,226.09,229.06,224.2002,-0.02267002518891692,,2024-12,-0.07363932119933175
2024-12-09,226.09,46819360,227.21,230.08,225.67,0.004665837184500532,,2024-12,-0.07363932119933175
2024-12-06,227.03,44178070,220.75,227.15,220.6,0.0041576363395108284,-0.0018904422755650074,2024-12,-0.07363932119933175
2024-12-05,220.55,41140220,218.03,222.15,217.3,-0.028542483372241523,-0.03677337642485912,2024-12,-0.07363932119933175
2024-12-04,218.16,48745720,215.96,220.0,215.75,-0.010836545001133624,-0.05254929210457737,2024-12,-0.07363932119933175
2024-12-03,213.44,32214830,210.31,214.02,209.65,-0.021635496883021577,-0.05154639175257725,2024-12,-0.07363932119933175
2024-12-02,210.71,39523190,209.96,212.99,209.5101,-0.012790479760119933,-0.06802600734220887,2024-12,-0.07363932119933175
2024-11-29,207.89,24892450,205.83,208.2,204.59,-0.013383323050638385,-0.08430603884949128,2024-11,-0.0479099523786617
2024-11-27,205.74,28061640,206.98,207.64,205.05,-0.010342007792582542,-0.06715030605304917,2024-11,-0.0479099523786617
2024-11-26,207.86,41673740,201.9,208.0,201.79,0.010304267522115218,-0.0472130546387971,2024-11,-0.0479099523786617
2024-11-25,201.45,40685670,199.28,201.9499,199.0,-0.030838064081593508,-0.056175037481259404,2024-11,-0.0479099523786617
2024-11-22,197.12,31530840,198.25,199.2599,196.75,-0.02149416728716791,-0.06449622704190594,2024-11,-0.0479099523786617
2024-11-21,198.38,58800040,203.49,203.49,195.75,0.006392045454545414,-0.04574534609649328,2024-11,-0.0479099523786617
2024-11-20,202.88,32768990,202.98,203.13,199.45,0.022683738280068644,-0.013901040147759391,2024-11,-0.0479099523786617
2024-11-19,204.61,31197870,199.33,205.3,198.78,0.008527208201892789,-0.0156355239103243,2024-11,-0.0479099523786617
2024-11-18,201.7,36512470,204.15,204.67,200.95,-0.014222178779140893,0.0012410027302061089,2024-11,-0.0479099523786617
2024-11-15,202.61,86591140,206.76,207.34,199.61,0.00451165096678241,0.02785105519480524,2024-11,-0.0479099523786617
2024-11-14,211.48,42620310,214.16,215.9,210.88,0.04377868812003349,0.06603488254864409,2024-11,-0.0479099523786617
2024-11-13,214.1,46212940,209.4,215.09,209.14,0.012388878380934498,0.05530362776025233,2024-11,-0.0479099523786617
2024-11-12,208.91,38942920,208.37,209.54,206.01,-0.02424100887435776,0.021015590635843795,2024-11,-0.0479099523786617
2024-11-11,206.84,35456010,208.5,209.65,205.59,-0.00990857306974291,0.025483391175012526,2024-11,-0.0479099523786617
2024-11-08,208.18,36075850,209.72,209.9633,207.44,0.006478437439566775,0.027491239326785433,2024-11,-0.0479099523786617
2024-11-07,210.05,52878380,207.44,212.25,207.19,0.008982611201844515,-0.006761868734632026,2024-11,-0.0479099523786617
2024-11-06,207.09,72292170,200.01,207.55,199.14,-0.014091882885027385,-0.03274170948155064,2024-11,-0.0479099523786617
2024-11-05,199.5,30564780,196.04,199.82,195.99,-0.03665073156598586,-0.0450433200899909,2024-11,-0.0479099523786617
2024-11-04,195.78,38492060,196.45,197.33,194.3101,-0.018646616541353356,-0.05347128215045449,2024-11,-0.0479099523786617
2024-11-01,197.93,99687850,199.0,200.5,197.02,0.010981714168965206,-0.04923623787107312,2024-11,-0.0479099523786617
2024-10-31,186.4,75146760,190.51,190.6,185.23,-0.05825291769817609,-0.11259223994287082,2024-10,-0.006813304721030098
2024-10-30,192.73,37707550,194.695,195.61,192.42,0.033959227467811104,-0.06934183205369648,2024-10,-0.006813304721030098
2024-10-29,190.83,35690160,188.58,191.4599,187.815,-0.009858351061069803,-0.04345864661654131,2024-10,-0.006813304721030098
2024-10-28,188.39,27930840,189.565,190.21,188.21,-0.01278624954147689,-0.0377464500970478,2024-10,-0.006813304721030098
2024-10-25,187.83,29362060,187.85,190.45,187.53,-0.0029725569297731624,-0.05102814126206234,2024-10,-0.006813304721030098
2024-10-24,186.38,21647400,185.25,187.11,183.86,-0.0077197465793538145,-0.00010729613733906351,2024-10,-0.006813304721030098
2024-10-23,184.71,31937090,188.85,189.16,183.69,-0.008960188861465768,-0.04161261868935806,2024-10,-0.006813304721030098
2024-10-22,189.7,29650590,188.35,191.5201,186.975,0.0270153213144928,-0.005921500812241409,2024-10,-0.006813304721030098
2024-10-21,189.07,24639390,188.05,189.46,186.4,-0.0033210332103320583,0.003609533414724808,2024-10,-0.006813304721030098
2024-10-18,188.99,37417670,187.15,190.74,186.28,-0.00042312371079489264,0.0061757972634828295,2024-10,-0.006813304721030098
2024-10-17,187.53,25039410,188.22,188.94,186.0,-0.007725276469654485,0.006170189934542325,2024-10,-0.006813304721030098
2024-10-16,186.89,23456810,187.05,187.78,185.61,-0.0034127872873673804,0.011802284662443707,2024-10,-0.006813304721030098
2024-10-15,187.69,32178930,187.63,188.41,184.58,0.004280592862111465,-0.010595677385345281,2024-10,-0.006813304721030098
2024-10-14,187.54,22614410,189.78,189.83,187.36,-0.0007991901539773361,-0.008092240968953335,2024-10,-0.006813304721030098
2024-10-11,188.82,25751560,186.63,189.9284,186.3,0.006825210621734135,-0.0008995184930420397,2024-10,-0.006813304721030098
2024-10-10,186.65,27785040,187.13,188.134,185.83,-0.011492426649719278,-0.004692582520130051,2024-10,-0.006813304721030098
2024-10-09,185.17,26343120,182.82,185.845,182.05,-0.007929279399946476,-0.00920327465353954,2024-10,-0.006813304721030098
2024-10-08,182.72,26372090,181.915,183.09,180.92,-0.013231084948965743,-0.02647983376844798,2024-10,-0.006813304721030098
2024-10-07,180.8,42364200,182.95,183.6,180.25,-0.010507880910682998,-0.035938999680068195,2024-10,-0.006813304721030098
2024-10-04,186.51,41079010,185.75,187.6,183.6,0.0315818584070795,-0.012233873530346329,2024-10,-0.006813304721030098
2024-10-03,181.96,30204300,183.045,183.44,180.875,-0.024395474773470482,-0.02512724350388429,2024-10,-0.006813304721030098
2024-10-02,184.76,23704060,184.44,186.6,184.04,0.015387997362057426,-0.0022141815628881067,2024-10,-0.006813304721030098
2024-10-01,185.13,36044910,184.9,186.19,183.4519,0.0020025979649274106,0.013189579684763642,2024-10,-0.006813304721030098
2024-09-30,186.33,41680400,187.14,188.49,184.65,0.0064819316156214946,0.03058628318584078,2024-09,-0.054097568829496116
2024-09-27,187.97,36002320,190.68,190.9,187.34,0.008801588579402164,0.007827998498740163,2024-09,-0.054097568829496116
2024-09-26,191.16,36334850,194.31,194.53,189.54,0.01697079321168271,0.05056056276104637,2024-09,-0.054097568829496116
2024-09-25,192.53,26391140,193.75,193.9498,192.16,0.007166771291065022,0.042054557263476955,2024-09,-0.054097568829496116
2024-09-24,193.96,43478930,194.27,195.37,190.13,0.00742741390952073,0.04769621347161457,2024-09,-0.054097568829496116
2024-09-23,193.88,36993110,191.64,194.45,190.57,-0.00041245617653129507,0.04051950839907681,2024-09,-0.054097568829496116
2024-09-20,191.6,100378600,190.23,191.84,187.41,-0.011759851454507975,0.019311592275363054,2024-09,-0.054097568829496116
2024-09-19,189.87,39543170,190.04,190.99,188.47,-0.009029227557411201,-0.006748273697426144,2024-09,-0.054097568829496116
