Date,close,volume,open,high,low,daily_return,weekly_return,month,monthly_return
2024-03-06,189.53,7572891,189.25,190.07,187.63,0.008835897162931872,-0.009666631831957373,2024-03,-0.07493759360958571
2024-03-05,188.55,6617832,186.36,189.3,186.36,-0.005170685379623174,-0.006795195954487965,2024-03,-0.07493759360958571
2024-03-04,186.68,7063605,184.71,187.59,184.27,-0.009917793688676735,-0.008550639970258511,2024-03,-0.07493759360958571
2024-03-01,185.29,6311996,185.7,186.44,185.1,-0.007445896721662848,-0.015566889809797035,2024-03,-0.07493759360958571
2024-02-29,186.06,9643012,185.66,186.43,183.85,0.004155647903286708,-0.00963432160536537,2024-02,-0.06626894550145121
2024-02-28,184.38,6131608,183.43,185.2,182.96,-0.009029345372460584,-0.027172479290877516,2024-02,-0.06626894550145121
2024-02-27,183.45,5717065,183.31,183.54,182.24,-0.00504393101204037,-0.027048528241845782,2024-02,-0.06626894550145121
2024-02-26,183.36,7145391,183.75,184.46,182.48,-0.0004905968928862192,-0.017784443968287933,2024-02,-0.06626894550145121
2024-02-23,183.99,7105833,183.81,185.2,183.19,0.0034358638743454684,-0.007016028927626872,2024-02,-0.06626894550145121
2024-02-22,183.07,9296459,181.82,183.42,181.24,-0.005000271753899721,-0.01607008491884343,2024-02,-0.06626894550145121
2024-02-21,180.9,7027857,179.95,180.99,178.52,-0.011853389413885362,-0.018874064432150894,2024-02,-0.06626894550145121
2024-02-20,179.73,9667959,179.19,180.46,178.405,-0.006467661691542337,-0.02027800490596887,2024-02,-0.06626894550145121
2024-02-16,179.03,8152647,179.61,179.98,178.16,-0.0038947309853668566,-0.023614746945898824,2024-02,-0.06626894550145121
2024-02-15,179.87,8723390,176.15,180.21,176.15,0.004691951069653255,-0.022392521332681103,2024-02,-0.06626894550145121
2024-02-14,176.03,7056664,175.07,176.1,174.42,-0.02134875187635521,-0.03845523570219034,2024-02,-0.06626894550145121
2024-02-13,174.26,8397631,175.32,176.2299,172.615,-0.010055104243594903,-0.036705362078496506,2024-02,-0.06626894550145121
2024-02-12,175.79,8539316,174.78,176.808,173.7,0.00877998393205548,-0.021921771546208224,2024-02,-0.06626894550145121
2024-02-09,175.01,6296729,175.0,175.1,173.6731,-0.004437112463735127,-0.022454337261911483,2024-02,-0.06626894550145121
2024-02-08,174.8,6060285,175.0,175.3058,173.57,-0.0011999314324894206,-0.0281870239617501,2024-02,-0.06626894550145121
2024-02-07,175.43,7225478,175.69,175.87,173.96,0.0036041189931350637,-0.0034085099130829466,2024-02,-0.06626894550145121
2024-02-06,175.1,6765684,174.61,175.87,173.76,-0.0018810921735166186,0.004820383335246259,2024-02,-0.06626894550145121
2024-02-05,174.5,7820160,173.86,175.09,172.92,-0.0034266133637921303,-0.007338301382331158,2024-02,-0.06626894550145121
2024-02-02,174.73,8607839,173.3,175.8162,173.26,0.001318051575931234,-0.0015999085766528198,2024-02,-0.06626894550145121
2024-02-01,173.73,9354798,173.64,174.84,171.43,-0.005723115664167611,-0.006121281464531059,2024-02,-0.06626894550145121
2024-01-31,174.36,11521820,176.2,178.3,174.34,0.0036263166983250272,-0.00609929886564442,2024-01,-0.013076393668272545
2024-01-30,176.27,10822080,172.83,176.7603,172.83,0.010954347327368552,0.006681896059394621,2024-01,-0.013076393668272545
2024-01-29,172.73,6971192,172.24,172.84,171.3,-0.020082827480569665,-0.010143266475644785,2024-01,-0.013076393668272545
